4500,-9645.249228001576,185
4500,-8987.429934699272,185
4500,-7404.679856633376,185
4500,-7024.458654814854,185
4500,-6377.75571590474,185
4500,-5903.626044714559,185
4500,-4821.752209368755,185
4500,-4476.942531914341,184
4500,-4408.016183281982,185
4500,-3772.411155840996,185
4500,-3346.0644004008536,185
4500,-3118.217635433644,184
4500,-2243.1098461286374,185
4500,-1943.490121998705,185
4500,-1821.8101180693864,184
4500,-1795.9242793568044,189
4500,-1171.3987100022953,189
4500,-792.7459558793049,185
4500,-607.726041086302,185
4500,-582.7323224800805,180
4500,331.2448027591002,189
4500,585.7590872773494,185
4500,603.445537963142,169
4500,666.7737494197221,185
4500,812.483050964522,184
4500,1425.9447907327435,184
4500,1740.6743412460376,156
4500,1756.3268823896187,189
4500,1884.9126214543048,172
4500,1898.600446455082,184
4500,2832.4916491943386,145
4500,2901.9681095902865,184
4500,3051.045503583382,160
4500,3110.8027121381474,189
4500,3151.2288567779624,181
4500,3405.928032051345,178
4500,3882.0765421720725,134
4500,4008.3894065857457,178
4500,4169.056508709513,149
4500,4301.804040705553,183
4500,4348.463544610554,168
4500,4400.759465019177,188
4500,5242.423418120898,139
4500,5457.945230327409,178
4500,5494.5847046513845,155
4500,5631.552862447385,179
4500,5632.284552256679,183
4500,5763.354486948463,133
4500,5982.10465088161,173
4500,6573.638905727461,173
4500,6593.409795488453,144
4500,6807.918125132536,164
4500,6832.679829914589,178
4500,6899.38897948786,183
4500,7648.356917053164,134
4500,7934.060838171771,152
4500,7996.903467239253,173
4500,8108.3781641291735,169
4500,8139.302665241151,178
4500,8553.55164494631,167
4500,9013.731916669898,140
4500,9134.178841296447,167
4500,9263.903439732569,156
4500,9346.70387163214,173
4500,9383.685852360079,174
4500,9640.64002517514,134
4500,10370.09588703684,144
4500,10531.200408932344,167
4500,10570.995897565836,160
4500,10629.627886232722,173
4500,11120.714560890228,162
4500,11430.63997152882,133
4500,11534.313781556397,132
4500,11690.452870105253,162
4500,11705.80072844621,147
4500,11851.441121818132,163
4500,11856.112395033882,167
4500,12792.157348753582,137
4500,13017.216377376337,151
4500,13061.275165177105,162
4500,13115.381097776908,167
4500,13525.733711674304,131
4500,13684.002280292316,158
4500,14131.438729886619,141
4500,14242.86813941935,158
4500,14314.66581819651,154
4500,14361.340197551215,162
4500,15198.09159935401,132
4500,15406.033358537014,130
4500,15458.945820012303,144
4500,15587.530710383451,158
4500,15596.992998622516,161
4500,16221.02717582536,153
4500,16552.6234817012,135
4500,16769.131981349277,153
4500,16773.786736798145,146
4500,16862.786296127393,156
4500,17290.20086570875,130
4500,17896.607296360726,138
4500,18074.858844320406,153
4500,18087.90285438994,152
4500,18476.578907308533,149
4500,18969.774495062054,129
4500,19229.195550951477,140
4500,19287.209892946736,149
4500,19338.60318507269,152
4500,19386.01243779136,126
4500,20330.58906182494,132
4500,20527.33707793555,146
4500,20580.172965728114,148
4500,20735.804949224235,145
4500,21280.08910300005,123
4500,21659.446842317022,134
4500,21801.1529642415,145
4500,21806.39760849698,148
4500,22739.632840841896,125
4500,22971.868470991492,140
4500,23068.350614774303,145
4500,23133.068838350344,142
4500,23261.572101096262,121
4500,24081.82331576711,129
4500,24270.139760228743,145
4500,24310.625711542874,142
4500,25140.87052129719,121
4500,25389.347831893963,138
4500,25412.38579169541,134
4500,25521.945432337336,138
4500,25552.103756212724,141
4500,26500.222096619007,125
4500,26729.50085584982,137
4500,26807.065191391204,138
4500,27128.708824031724,120
4500,27848.563354964215,128
4500,28022.957208258442,138
4500,28914.320451491036,122
4500,29121.474153711602,120
4500,29176.088945285723,131
4500,30272.088318686263,123
4500,31007.956536265483,119
5000,-9645.249228001576,185
5000,-8987.429934699272,185
5000,-7404.679856633376,185
5000,-7024.458654814854,186
5000,-6377.75571590474,186
5000,-5903.626044714559,185
5000,-4821.752209368755,186
5000,-4476.942531914341,185
5000,-4408.016183281982,186
5000,-3772.411155840996,185
5000,-3346.0644004008536,186
5000,-3118.217635433644,185
5000,-2243.1098461286374,185
5000,-1943.490121998705,186
5000,-1821.8101180693864,185
5000,-1795.9242793568044,190
5000,-1171.3987100022953,190
5000,-792.7459558793049,185
5000,-607.726041086302,185
5000,-582.7323224800805,181
5000,331.2448027591002,190
5000,585.7590872773494,185
5000,603.445537963142,170
5000,666.7737494197221,185
5000,812.483050964522,184
5000,1425.9447907327435,185
5000,1740.6743412460376,157
5000,1756.3268823896187,189
5000,1884.9126214543048,173
5000,1898.600446455082,185
5000,2832.4916491943386,146
5000,2901.9681095902865,184
5000,3051.045503583382,161
5000,3110.8027121381474,189
5000,3151.2288567779624,182
5000,3405.928032051345,179
5000,3882.0765421720725,136
5000,4008.3894065857457,179
5000,4169.056508709513,150
5000,4301.804040705553,184
5000,4348.463544610554,169
5000,4400.759465019177,189
5000,5242.423418120898,140
5000,5457.945230327409,179
5000,5494.5847046513845,156
5000,5631.552862447385,179
5000,5632.284552256679,184
5000,5763.354486948463,135
5000,5982.10465088161,174
5000,6573.638905727461,174
5000,6593.409795488453,146
5000,6807.918125132536,166
5000,6832.679829914589,179
5000,6899.38897948786,184
5000,7648.356917053164,135
5000,7934.060838171771,153
5000,7996.903467239253,174
5000,8108.3781641291735,170
5000,8139.302665241151,178
5000,8553.55164494631,169
5000,9013.731916669898,142
5000,9134.178841296447,169
5000,9263.903439732569,157
5000,9346.70387163214,174
5000,9383.685852360079,175
5000,9640.64002517514,135
5000,10370.09588703684,145
5000,10531.200408932344,169
5000,10570.995897565836,161
5000,10629.627886232722,174
5000,11120.714560890228,163
5000,11430.63997152882,135
5000,11534.313781556397,134
5000,11690.452870105253,163
5000,11705.80072844621,148
5000,11851.441121818132,164
5000,11856.112395033882,169
5000,12792.157348753582,138
5000,13017.216377376337,152
5000,13061.275165177105,163
5000,13115.381097776908,169
5000,13525.733711674304,132
5000,13684.002280292316,159
5000,14131.438729886619,142
5000,14242.86813941935,159
5000,14314.66581819651,155
5000,14361.340197551215,163
5000,15198.09159935401,133
5000,15406.033358537014,131
5000,15458.945820012303,146
5000,15587.530710383451,159
5000,15596.992998622516,162
5000,16221.02717582536,154
5000,16552.6234817012,136
5000,16769.131981349277,154
5000,16773.786736798145,147
5000,16862.786296127393,158
5000,17290.20086570875,131
5000,17896.607296360726,139
5000,18074.858844320406,154
5000,18087.90285438994,154
5000,18476.578907308533,150
5000,18969.774495062054,131
5000,19229.195550951477,141
5000,19287.209892946736,150
5000,19338.60318507269,153
5000,19386.01243779136,128
5000,20330.58906182494,133
5000,20527.33707793555,148
5000,20580.172965728114,149
5000,20735.804949224235,146
5000,21280.08910300005,125
5000,21659.446842317022,136
5000,21801.1529642415,146
5000,21806.39760849698,149
5000,22739.632840841896,127
5000,22971.868470991492,141
5000,23068.350614774303,146
5000,23133.068838350344,143
5000,23261.572101096262,123
5000,24081.82331576711,130
5000,24270.139760228743,146
5000,24310.625711542874,143
5000,25140.87052129719,122
5000,25389.347831893963,139
5000,25412.38579169541,135
5000,25521.945432337336,139
5000,25552.103756212724,142
